federal_state	region_type	region_id	region_name	year	gisd_score	gisd_5	gisd_10	gisd_k
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	1999	0.75366	5	9	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2000	0.81117	5	9	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2001	0.79356	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2002	0.77039	5	9	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2003	0.70961	5	9	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2004	0.72463	5	9	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2005	0.7275	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2006	0.71883	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2007	0.72699	5	9	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2008	0.70511	5	9	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2009	0.71258	5	9	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2010	0.70154	5	9	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2011	0.75515	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2012	0.79124	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2013	0.74311	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2014	0.79727	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2015	0.76398	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2016	0.74621	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2017	0.71806	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2018	0.67661	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2019	0.65271	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2020	0.69136	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2021	0.6598	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2022	0.671	5	10	3
Schleswig-Holstein	Gemeinde	01051011	Brunsbüttel, Stadt	2023	0.61331	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	1998	0.73763	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	1999	0.77936	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2000	0.83165	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2001	0.79115	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2002	0.79692	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2003	0.70636	5	9	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2004	0.72567	5	9	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2005	0.71618	5	9	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2006	0.72914	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2007	0.74515	5	9	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2008	0.70204	5	9	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2009	0.71663	5	9	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2010	0.70918	5	9	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2011	0.76792	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2012	0.78967	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2013	0.7378	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2014	0.79022	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2015	0.75819	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2016	0.72462	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2017	0.71973	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2018	0.66925	5	9	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2019	0.6716	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2020	0.69801	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2021	0.65877	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2022	0.64007	5	10	3
Schleswig-Holstein	Gemeinde	01051012	Buchholz	2023	0.57486	5	9	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	1998	0.70912	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	1999	0.76284	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2000	0.83281	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2001	0.8503	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2002	0.83686	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2003	0.76505	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2004	0.78683	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2005	0.78715	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2006	0.79232	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2007	0.78743	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2008	0.77304	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2009	0.796	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2010	0.78941	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2011	0.87615	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2012	0.87923	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2013	0.83163	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2014	0.89169	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2015	0.86746	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2016	0.85606	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2017	0.82947	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2018	0.78176	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2019	0.7678	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2020	0.79389	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2021	0.73237	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2022	0.71935	5	10	3
Schleswig-Holstein	Gemeinde	01051013	Büsum	2023	0.67286	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	1998	0.74069	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	1999	0.78907	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2000	0.83938	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2001	0.94978	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2002	0.93364	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2003	0.81007	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2004	0.80932	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2005	0.75192	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2006	0.75253	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2007	0.76658	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2008	0.7337	5	9	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2009	0.71707	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2010	0.71921	5	9	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2011	0.85418	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2012	0.87849	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2013	0.79887	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2014	0.85131	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2015	0.81412	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2016	0.83154	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2017	0.81551	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2018	0.70824	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2019	0.72246	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2020	0.72313	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2021	0.66718	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2022	0.63826	5	10	3
Schleswig-Holstein	Gemeinde	01051014	Büsumer Deichhausen	2023	0.634	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	1998	0.73744	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	1999	0.78362	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2000	0.84029	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2001	0.82457	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2002	0.76786	5	9	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2003	0.71651	5	9	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2004	0.74694	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2005	0.68656	5	9	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2006	0.69982	5	9	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2007	0.72881	5	9	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2008	0.70075	5	9	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2009	0.68641	5	9	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2010	0.69577	5	9	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2011	0.70777	5	9	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2012	0.76992	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2013	0.71118	5	9	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2014	0.79136	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2015	0.73314	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2016	0.74207	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2017	0.73976	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2018	0.67685	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2019	0.66539	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2020	0.66658	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2021	0.66448	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2022	0.66862	5	10	3
Schleswig-Holstein	Gemeinde	01051015	Bunsoh	2023	0.60153	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	1998	0.72567	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	1999	0.7705	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2000	0.82742	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2001	0.86268	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2002	0.8525	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2003	0.75928	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2004	0.77125	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2005	0.77941	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2006	0.77333	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2007	0.76806	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2008	0.74343	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2009	0.76692	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2010	0.76058	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2011	0.82211	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2012	0.86448	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2013	0.81868	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2014	0.86764	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2015	0.84919	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2016	0.80131	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2017	0.7754	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2018	0.7312	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2019	0.73082	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2020	0.76431	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2021	0.7054	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2022	0.68561	5	10	3
Schleswig-Holstein	Gemeinde	01051016	Burg (Dithmarschen)	2023	0.62901	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	1998	0.75033	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	1999	0.79241	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2000	0.86266	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2001	0.86851	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2002	0.84687	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2003	0.77616	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2004	0.79743	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2005	0.79841	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2006	0.73692	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2007	0.78216	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2008	0.77027	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2009	0.7792	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2010	0.73911	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2011	0.7804	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2012	0.79368	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2013	0.73989	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2014	0.80032	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2015	0.79437	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2016	0.83562	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2017	0.78539	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2018	0.70315	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2019	0.71258	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2020	0.77451	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2021	0.71275	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2022	0.66135	5	10	3
Schleswig-Holstein	Gemeinde	01051017	Busenwurth	2023	0.60044	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	1998	0.75205	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	1999	0.79317	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2000	0.84357	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2001	0.83511	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2002	0.79689	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2003	0.76819	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2004	0.77976	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2005	0.77991	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2006	0.74896	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2007	0.76347	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2008	0.76614	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2009	0.78085	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2010	0.79086	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2011	0.87259	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2012	0.84925	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2013	0.79878	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2014	0.84917	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2015	0.80442	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2016	0.79364	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2017	0.77741	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2018	0.74025	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2019	0.71655	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2020	0.71065	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2021	0.69873	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2022	0.70515	5	10	3
Schleswig-Holstein	Gemeinde	01051019	Dellstedt	2023	0.62587	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	1998	0.74837	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	1999	0.79361	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2000	0.8482	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2001	0.79444	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2002	0.79878	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2003	0.76465	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2004	0.76768	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2005	0.74813	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2006	0.67626	5	9	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2007	0.68867	4	8	2
Schleswig-Holstein	Gemeinde	01051020	Delve	2008	0.68524	5	9	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2009	0.69324	5	9	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2010	0.68484	5	9	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2011	0.72312	5	9	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2012	0.75552	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2013	0.747	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2014	0.7996	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2015	0.7745	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2016	0.73229	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2017	0.72471	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2018	0.70271	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2019	0.73559	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2020	0.74236	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2021	0.7002	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2022	0.70861	5	10	3
Schleswig-Holstein	Gemeinde	01051020	Delve	2023	0.63035	5	10	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	1998	0.7356	5	10	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	1999	0.78213	5	10	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2000	0.84896	5	10	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2001	0.81049	5	10	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2002	0.80804	5	10	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2003	0.72881	5	9	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2004	0.71686	5	9	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2005	0.67692	5	9	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2006	0.65425	4	8	2
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2007	0.67189	4	8	2
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2008	0.65113	4	8	2
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2009	0.63328	4	8	2
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2010	0.64624	4	8	2
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2011	0.70937	5	9	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2012	0.71917	5	9	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2013	0.71222	5	9	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2014	0.74852	5	9	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2015	0.6923	5	9	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2016	0.68093	5	9	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2017	0.66974	5	9	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2018	0.61975	4	8	2
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2019	0.61581	5	9	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2020	0.65839	5	10	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2021	0.63123	5	10	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2022	0.64516	5	10	3
Schleswig-Holstein	Gemeinde	01051021	Diekhusen-Fahrstedt	2023	0.55979	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	1998	0.71353	5	10	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	1999	0.76134	5	10	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2000	0.82464	5	10	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2001	0.79163	5	10	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2002	0.78013	5	10	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2003	0.70397	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2004	0.67765	4	8	2
Schleswig-Holstein	Gemeinde	01051022	Dingen	2005	0.6768	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2006	0.6437	4	8	2
Schleswig-Holstein	Gemeinde	01051022	Dingen	2007	0.67824	4	8	2
Schleswig-Holstein	Gemeinde	01051022	Dingen	2008	0.6545	4	8	2
Schleswig-Holstein	Gemeinde	01051022	Dingen	2009	0.64056	4	8	2
Schleswig-Holstein	Gemeinde	01051022	Dingen	2010	0.63858	4	8	2
Schleswig-Holstein	Gemeinde	01051022	Dingen	2011	0.7151	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2012	0.7096	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2013	0.70256	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2014	0.73241	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2015	0.70184	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2016	0.67268	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2017	0.64499	4	8	2
Schleswig-Holstein	Gemeinde	01051022	Dingen	2018	0.61062	4	8	2
Schleswig-Holstein	Gemeinde	01051022	Dingen	2019	0.61088	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2020	0.60868	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2021	0.59561	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2022	0.60583	5	9	3
Schleswig-Holstein	Gemeinde	01051022	Dingen	2023	0.52958	4	8	2
Schleswig-Holstein	Gemeinde	01051023	Dörpling	1998	0.74511	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	1999	0.78693	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2000	0.84487	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2001	0.86206	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2002	0.83052	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2003	0.76144	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2004	0.75974	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2005	0.73882	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2006	0.71905	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2007	0.76748	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2008	0.76489	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2009	0.75569	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2010	0.77025	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2011	0.80227	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2012	0.8528	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2013	0.78079	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2014	0.84404	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2015	0.78479	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2016	0.76641	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2017	0.75984	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2018	0.711	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2019	0.67732	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2020	0.72731	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2021	0.71174	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2022	0.73258	5	10	3
Schleswig-Holstein	Gemeinde	01051023	Dörpling	2023	0.64415	5	10	3
Schleswig-Holstein	Gemeinde	01051024	Eddelak	1998	0.72024	5	10	3
Schleswig-Holstein	Gemeinde	01051024	Eddelak	1999	0.76273	5	10	3
Schleswig-Holstein	Gemeinde	01051024	Eddelak	2000	0.81738	5	10	3
